"id","user_id","date","ref","amount"
"1005","2084","2023-10-25 20:07:00","***3300","200.00"
"1006","2792","2023-10-25 20:28:00","***7810","300.00"
"1007","2967","2023-10-25 20:43:00","***7530","700.00"
"1008","1736","2023-10-25 23:13:00","***9170","800.00"
"1009","2377","2023-10-25 23:40:00","***2490","700.00"
"1010","716","2023-10-26 00:36:00","***2170","700.00"
"1011","2786","2023-10-26 01:29:00","***0000","500.00"
"1012","2548","2023-10-26 02:22:00","***8870","400.00"
"1013","1833","2023-10-26 04:01:00","***0800","800.00"
"1014","2452","2023-10-26 04:09:00","***4640","200.00"
"1015","1788","2023-10-26 05:16:00","***8410","800.00"
"1016","1429","2023-10-26 05:36:00","***7470","400.00"
"1017","1422","2023-10-26 05:38:00","***2220","700.00"
"1018","350","2023-10-26 05:46:00","***7590","100.00"
"1019","804","2023-10-26 06:29:00","***2520","600.00"
"1020","2712","2023-10-26 06:53:00","***4700","200.00"
"1021","2981","2023-10-26 07:21:00","***5300","600.00"
"1022","1591","2023-10-26 11:14:00","***4990","900.00"
"1023","2570","2023-10-26 13:32:00","***9690","300.00"
"1024","2640","2023-10-26 13:38:00","***8340","700.00"
"1025","2576","2023-10-26 15:31:00","***7490","100.00"
"1026","2613","2023-10-26 16:12:00","***2660","1000.00"
"1027","654","2023-10-26 17:01:00","***7020","700.00"
"1028","1718","2023-10-26 17:46:00","***0020","200.00"
"1029","1289","2023-10-26 18:20:00","***0660","900.00"
"1030","746","2023-10-26 18:39:00","***8360","600.00"
"1031","2320","2023-10-26 18:48:00","***3700","300.00"
"1032","795","2023-10-26 21:10:00","***7540","200.00"
"1033","2414","2023-10-26 21:30:00","***0020","300.00"
"1034","1156","2023-10-26 22:59:00","***5050","600.00"
"1035","1880","2023-10-26 23:10:00","***8320","700.00"
"1036","2475","2023-10-26 23:50:00","***5180","500.00"
"1037","2242","2023-10-27 00:00:00","***8940","700.00"
"1038","2521","2023-10-27 00:09:00","***4470","1000.00"
"1039","1126","2023-10-27 00:51:00","***1540","900.00"
"1040","385","2023-10-27 02:00:00","***9400","100.00"
"1041","2837","2023-10-27 02:12:00","***2660","800.00"
"1042","574","2023-10-27 05:39:00","***2880","800.00"
"1043","1804","2023-10-27 05:53:00","***2980","800.00"
"1044","270","2023-10-27 06:39:00","***3210","100.00"
"1045","2710","2023-10-27 06:49:00","***4240","700.00"
"1046","354","2023-10-27 07:28:00","***8900","400.00"
"1047","2998","2023-10-27 09:42:00","***5040","700.00"
"1048","1178","2023-10-27 11:50:00","***9600","800.00"
"1049","572","2023-10-27 11:51:00","***0100","700.00"
"1050","465","2023-10-27 12:21:00","***8670","500.00"
"1051","641","2023-10-27 12:50:00","***9020","1000.00"
"1052","1083","2023-10-27 13:07:00","***4530","900.00"
"1053","1640","2023-10-27 13:33:00","***1580","300.00"
"1054","431","2023-10-27 13:35:00","***1950","500.00"
"1055","77","2023-10-27 13:42:00","***6150","400.00"
"1056","151","2023-10-27 14:17:00","***1120","600.00"
"1057","640","2023-10-27 15:41:00","***0040","900.00"
"1058","1185","2023-10-27 16:35:00","***0740","300.00"
"1059","434","2023-10-27 17:07:00","***3280","200.00"
"1060","583","2023-10-27 17:55:00","***1740","500.00"
"1061","1913","2023-10-27 18:01:00","***9380","800.00"
"1062","2726","2023-10-27 20:04:00","***2590","100.00"
"1063","530","2023-10-27 20:41:00","***3530","300.00"
"1064","40","2023-10-27 20:46:00","***5280","500.00"
"1065","1850","2023-10-27 20:50:00","***3100","1000.00"
"1066","492","2023-10-27 21:18:00","***9940","100.00"
"1067","215","2023-10-27 21:44:00","***9350","600.00"
"1068","1687","2023-10-27 22:01:00","***5780","700.00"
"1069","1234","2023-10-27 23:53:00","***9140","800.00"
"1070","1730","2023-10-28 01:32:00","***6650","500.00"
"1071","1086","2023-10-28 03:09:00","***0980","400.00"
"1072","1567","2023-10-28 03:40:00","***5710","900.00"
"1073","1262","2023-10-28 03:43:00","***7510","700.00"
"1074","154","2023-10-28 04:15:00","***6800","900.00"
"1075","2850","2023-10-28 05:03:00","***8540","300.00"
"1076","312","2023-10-28 05:13:00","***3900","600.00"
"1077","1444","2023-10-28 06:08:00","***1040","900.00"
"1078","1049","2023-10-28 06:30:00","***0640","500.00"
"1079","1709","2023-10-28 07:13:00","***1490","700.00"
"1080","2820","2023-10-28 07:56:00","***4400","200.00"
"1081","1444","2023-10-28 08:29:00","***1040","200.00"
"1082","1538","2023-10-28 08:30:00","***5540","500.00"
"1083","257","2023-10-28 08:59:00","***2430","400.00"
"1084","1736","2023-10-28 10:15:00","***9170","200.00"
"1085","2226","2023-10-28 10:17:00","***9130","100.00"
"1086","2629","2023-10-28 10:47:00","***5760","700.00"
"1087","979","2023-10-28 11:27:00","***1290","400.00"
"1088","2772","2023-10-28 11:34:00","***9940","400.00"
"1089","1997","2023-10-28 12:47:00","***2740","700.00"
"1090","667","2023-10-28 12:51:00","***0210","200.00"
"1091","1129","2023-10-28 13:06:00","***7720","100.00"
"1092","271","2023-10-28 13:16:00","***8910","800.00"
"1093","1359","2023-10-28 13:55:00","***3000","100.00"
"1094","2575","2023-10-28 13:58:00","***3000","400.00"
"1095","2750","2023-10-28 14:19:00","***5990","700.00"
"1096","2203","2023-10-28 14:37:00","***1300","400.00"
"1097","1100","2023-10-28 15:00:00","***6450","800.00"
"1098","2923","2023-10-28 15:03:00","***0000","100.00"
"1099","1568","2023-10-28 15:17:00","***9120","300.00"
"1100","815","2023-10-28 15:20:00","***7660","500.00"
"1101","1201","2023-10-28 15:23:00","***3780","800.00"
"1102","1988","2023-10-28 16:47:00","***7310","500.00"
"1103","1504","2023-10-28 16:56:00","***6750","300.00"
"1104","1655","2023-10-28 17:08:00","***5640","700.00"
"1105","2642","2023-10-28 17:57:00","***3950","100.00"
"1106","734","2023-10-28 18:02:00","***8030","200.00"
"1107","995","2023-10-28 19:23:00","***3100","600.00"
"1108","79","2023-10-28 19:30:00","***2260","600.00"
"1109","1933","2023-10-28 19:44:00","***5430","500.00"
"1110","2749","2023-10-28 20:16:00","***5690","900.00"
"1111","2470","2023-10-28 20:48:00","***4460","200.00"
"1112","1120","2023-10-28 21:37:00","***8240","900.00"
"1113","2144","2023-10-28 22:29:00","***4130","600.00"
"1114","2482","2023-10-28 23:11:00","***1630","300.00"
"1115","2007","2023-10-28 23:22:00","***7600","1000.00"
"1116","1095","2023-10-28 23:49:00","***9870","500.00"
"1117","244","2023-10-28 23:58:00","***3560","700.00"
"1118","1178","2023-10-29 00:12:00","***9600","900.00"
"1119","2842","2023-10-29 00:59:00","***3880","100.00"
"1120","1416","2023-10-29 01:05:00","***8500","600.00"
"1121","1725","2023-10-29 02:17:00","***1450","100.00"
"1122","1683","2023-10-29 02:42:00","***6690","300.00"
"1123","2818","2023-10-29 04:00:00","***7770","500.00"
"1124","747","2023-10-29 04:21:00","***0580","700.00"
"1125","1252","2023-10-29 04:27:00","***5200","700.00"
"1126","1561","2023-10-29 04:58:00","***8550","500.00"
"1127","2830","2023-10-29 05:01:00","***1860","600.00"
"1128","2031","2023-10-29 05:08:00","***1790","100.00"
"1129","89","2023-10-29 05:48:00","***3360","1000.00"
"1130","1290","2023-10-29 06:02:00","***1800","500.00"
"1131","1569","2023-10-29 07:06:00","***2070","100.00"
"1132","714","2023-10-29 07:44:00","***7560","200.00"
"1133","726","2023-10-29 08:02:00","***2290","900.00"
"1134","1618","2023-10-29 08:19:00","***1560","900.00"
"1135","418","2023-10-29 09:01:00","***2750","600.00"
"1136","174","2023-10-29 09:16:00","***6720","400.00"
"1137","2153","2023-10-29 09:17:00","***3610","200.00"
"1138","418","2023-10-29 09:52:00","***2750","100.00"
"1139","404","2023-10-29 09:52:00","***7410","300.00"
"1140","2793","2023-10-29 09:54:00","***8600","300.00"
"1141","2578","2023-10-29 11:58:00","***0000","200.00"
"1142","2745","2023-10-29 12:11:00","***3550","100.00"
"1143","580","2023-10-29 12:42:00","***5140","900.00"
"1144","2678","2023-10-29 13:59:00","***4750","200.00"
"1145","2703","2023-10-29 14:55:00","***6570","300.00"
"1146","395","2023-10-29 15:16:00","***6800","900.00"
"1147","2547","2023-10-29 16:56:00","***8240","800.00"
"1148","1830","2023-10-29 18:27:00","***9470","1000.00"
"1149","986","2023-10-29 19:11:00","***0410","300.00"
"1150","2548","2023-10-29 19:50:00","***8870","500.00"
"1151","2435","2023-10-29 19:56:00","***1250","700.00"
"1152","2479","2023-10-29 20:30:00","***6920","100.00"
"1153","2058","2023-10-29 20:38:00","***2900","400.00"
"1154","1252","2023-10-29 21:03:00","***5200","400.00"
"1155","2179","2023-10-29 21:19:00","***2820","600.00"
"1156","2246","2023-10-29 22:24:00","***9850","500.00"
"1157","2645","2023-10-29 22:53:00","***7020","1000.00"
"1158","303","2023-10-29 22:54:00","***3700","700.00"
"1159","2047","2023-10-29 23:15:00","***1080","800.00"
"1160","1191","2023-10-29 23:30:00","***5580","1000.00"
"1161","312","2023-10-29 23:52:00","***3900","700.00"
"1162","620","2023-10-30 01:12:00","***6230","500.00"
"1163","2018","2023-10-30 02:23:00","***0220","200.00"
"1164","1627","2023-10-30 02:51:00","***3480","1000.00"
"1165","458","2023-10-30 03:34:00","***3060","100.00"
"1166","2822","2023-10-30 03:45:00","***8000","500.00"
"1167","2618","2023-10-30 03:55:00","***0000","500.00"
"1168","1200","2023-10-30 04:04:00","***3180","100.00"
"1169","1640","2023-10-30 04:09:00","***1580","100.00"
"1170","995","2023-10-30 04:30:00","***3100","900.00"
"1171","52","2023-10-30 04:41:00","***1420","800.00"
"1172","2645","2023-10-30 04:48:00","***7020","600.00"
"1173","1679","2023-10-30 04:56:00","***3440","600.00"
"1174","907","2023-10-30 05:11:00","***5610","1000.00"
"1175","755","2023-10-30 05:22:00","***1470","700.00"
"1176","753","2023-10-30 06:32:00","***6290","1000.00"
"1177","807","2023-10-30 06:50:00","***4040","500.00"
"1178","2305","2023-10-30 07:12:00","***6960","700.00"
"1179","1302","2023-10-30 07:54:00","***6630","1000.00"
"1180","2482","2023-10-30 08:21:00","***1630","600.00"
"1181","1738","2023-10-30 09:11:00","***8990","1000.00"
"1182","2860","2023-10-30 09:29:00","***9290","600.00"
"1183","2196","2023-10-30 09:50:00","***2870","100.00"
"1184","1453","2023-10-30 10:55:00","***0540","1000.00"
"1185","2237","2023-10-30 14:19:00","***4840","400.00"
"1186","2316","2023-10-30 15:52:00","***0880","100.00"
"1187","2472","2023-10-30 16:10:00","***9820","800.00"
"1188","2586","2023-10-30 16:17:00","***6800","1000.00"
"1189","1183","2023-10-30 16:22:00","***5990","300.00"
"1190","2077","2023-10-30 17:13:00","***3190","100.00"
"1191","1100","2023-10-30 17:37:00","***6450","800.00"
"1192","1933","2023-10-30 17:40:00","***5430","500.00"
"1193","1476","2023-10-30 17:51:00","***0910","700.00"
"1194","2891","2023-10-30 18:41:00","***1260","900.00"
"1195","2927","2023-10-30 19:50:00","***5690","800.00"
"1196","2904","2023-10-30 20:38:00","***4000","900.00"
"1197","510","2023-10-30 21:11:00","***8840","800.00"
"1198","12","2023-10-30 22:04:00","***6720","900.00"
"1199","1080","2023-10-30 23:15:00","***4300","300.00"
"1200","1328","2023-10-31 00:04:00","***5070","100.00"
"1201","1201","2023-10-31 01:57:00","***3780","700.00"
"1202","1198","2023-10-31 02:20:00","***7650","100.00"
"1203","2696","2023-10-31 02:55:00","***0070","1000.00"
"1204","1904","2023-10-31 04:03:00","***5940","300.00"
"1205","1210","2023-10-31 04:10:00","***7490","200.00"
"1206","2904","2023-10-31 04:24:00","***4000","400.00"
"1207","1095","2023-10-31 04:36:00","***9870","600.00"
"1208","2069","2023-10-31 04:54:00","***7500","300.00"
"1209","1202","2023-10-31 04:59:00","***2240","200.00"
"1210","1799","2023-10-31 05:08:00","***0090","400.00"
"1211","2892","2023-10-31 05:17:00","***9000","1000.00"
"1212","1103","2023-10-31 05:45:00","***7090","100.00"
"1213","437","2023-10-31 06:00:00","***5030","500.00"
"1214","119","2023-10-31 06:14:00","***4870","500.00"
"1215","1871","2023-10-31 06:33:00","***1970","900.00"
"1216","449","2023-10-31 07:09:00","***8170","100.00"
"1217","2220","2023-10-31 07:24:00","***9900","600.00"
"1218","2015","2023-10-31 07:35:00","***1050","400.00"
"1219","530","2023-10-31 07:41:00","***3530","800.00"
"1220","2070","2023-10-31 08:13:00","***1110","800.00"
"1221","2917","2023-10-31 09:10:00","***0000","300.00"
"1222","2141","2023-10-31 09:50:00","***1560","500.00"
"1223","2437","2023-10-31 09:58:00","***9490","1000.00"
"1224","368","2023-10-31 10:13:00","***6340","400.00"
"1225","837","2023-10-31 10:22:00","***6160","1000.00"
"1226","2857","2023-10-31 10:25:00","***0110","300.00"
"1227","1193","2023-10-31 10:35:00","***7710","300.00"
"1228","2229","2023-10-31 11:56:00","***3200","600.00"
"1229","2456","2023-10-31 12:18:00","***1560","1000.00"
"1230","2925","2023-10-31 13:05:00","***3580","200.00"
"1231","2755","2023-10-31 13:47:00","***6000","800.00"
"1232","2510","2023-10-31 14:31:00","***2480","400.00"
"1233","132","2023-10-31 15:15:00","***1870","300.00"
"1234","295","2023-10-31 15:17:00","***3610","400.00"
"1235","1467","2023-10-31 15:23:00","***6180","300.00"
"1236","835","2023-10-31 15:47:00","***4940","800.00"
"1237","2490","2023-10-31 15:48:00","***0340","800.00"
"1238","1313","2023-10-31 15:59:00","***4550","400.00"
"1239","2735","2023-10-31 17:54:00","***0290","600.00"
"1240","1101","2023-10-31 18:03:00","***6690","200.00"
"1241","2352","2023-10-31 18:29:00","***6800","700.00"
"1242","2890","2023-10-31 19:22:00","***2650","800.00"
"1243","2957","2023-10-31 20:01:00","***0800","300.00"
"1244","2724","2023-10-31 21:12:00","***2410","600.00"
"1245","2892","2023-10-31 21:29:00","***9000","1000.00"
"1246","2490","2023-10-31 22:29:00","***0340","700.00"
"1247","2499","2023-10-31 23:13:00","***1490","800.00"
"1248","1010","2023-10-31 23:59:00","AUTO ***6830","22.90"
"1249","1072","2023-10-31 23:59:00","AUTO ***5190","56.11"
"1250","1113","2023-10-31 23:59:00","AUTO ***9270","24.50"
"1251","1286","2023-10-31 23:59:00","AUTO ***1060","38.93"
"1252","1313","2023-10-31 23:59:00","AUTO ***4550","55.97"
"1253","1333","2023-10-31 23:59:00","AUTO ***8320","16.79"
"1254","1338","2023-10-31 23:59:00","AUTO ***0110","36.66"
"1255","1359","2023-10-31 23:59:00","AUTO ***3000","131.14"
"1256","1483","2023-10-31 23:59:00","AUTO ***6710","51.72"
"1257","1511","2023-10-31 23:59:00","AUTO ***9770","145.24"
"1258","1569","2023-10-31 23:59:00","AUTO ***2070","37.68"
"1259","1570","2023-10-31 23:59:00","AUTO ***1840","46.03"
"1260","1575","2023-10-31 23:59:00","AUTO ***3620","17.10"
"1261","1592","2023-10-31 23:59:00","AUTO ***4440","45.91"
"1262","1616","2023-10-31 23:59:00","AUTO ***5590","61.29"
"1263","1697","2023-10-31 23:59:00","AUTO ***4630","39.23"
"1264","1725","2023-10-31 23:59:00","AUTO ***1450","23.45"
"1265","1763","2023-10-31 23:59:00","AUTO ***9580","63.04"
"1266","1793","2023-10-31 23:59:00","AUTO ***1660","48.25"
"1267","1899","2023-10-31 23:59:00","AUTO ***1640","41.69"
"1268","1952","2023-10-31 23:59:00","AUTO ***1110","18.75"
"1269","1969","2023-10-31 23:59:00","AUTO ***1090","16.48"
"1270","1974","2023-10-31 23:59:00","AUTO ***2410","59.79"
"1271","994","2023-10-31 23:59:00","AUTO ***4320","259.88"
"1272","996","2023-10-31 23:59:00","AUTO ***0870","128.06"
"1273","997","2023-10-31 23:59:00","AUTO ***7440","126.26"
"1274","998","2023-10-31 23:59:00","AUTO ***1940","504.69"
"1275","999","2023-10-31 23:59:00","AUTO ***6850","604.29"
"1276","1001","2023-10-31 23:59:00","AUTO ***9430","114.88"
"1277","1002","2023-10-31 23:59:00","AUTO ***4530","126.09"
"1278","1003","2023-10-31 23:59:00","AUTO ***0900","271.22"
"1279","1004","2023-10-31 23:59:00","AUTO ***6900","234.75"
"1280","1005","2023-10-31 23:59:00","AUTO ***1340","125.42"
"1281","1008","2023-10-31 23:59:00","AUTO ***5140","133.84"
"1282","1009","2023-10-31 23:59:00","AUTO ***4070","122.30"
"1283","1011","2023-10-31 23:59:00","AUTO ***2810","125.79"
"1284","1016","2023-10-31 23:59:00","AUTO ***0600","493.11"
"1285","1017","2023-10-31 23:59:00","AUTO ***0850","241.37"
"1286","1020","2023-10-31 23:59:00","AUTO ***1870","118.97"
"1287","1021","2023-10-31 23:59:00","AUTO ***1450","275.88"
"1288","1022","2023-10-31 23:59:00","AUTO ***1670","491.51"
"1289","1024","2023-10-31 23:59:00","AUTO ***4360","272.46"
"1290","1025","2023-10-31 23:59:00","AUTO ***9540","134.88"
"1291","1026","2023-10-31 23:59:00","AUTO ***2790","261.49"
"1292","1027","2023-10-31 23:59:00","AUTO ***2370","389.85"
"1293","1028","2023-10-31 23:59:00","AUTO ***6060","246.09"
"1294","1029","2023-10-31 23:59:00","AUTO ***5190","260.61"
"1295","1030","2023-10-31 23:59:00","AUTO ***1270","121.18"
"1296","1031","2023-10-31 23:59:00","AUTO ***2620","231.67"
"1297","1032","2023-10-31 23:59:00","AUTO ***2460","632.46"
"1298","1034","2023-10-31 23:59:00","AUTO ***0770","740.08"
"1299","1035","2023-10-31 23:59:00","AUTO ***1900","127.82"
"1300","1036","2023-10-31 23:59:00","AUTO ***6600","244.52"
"1301","1037","2023-10-31 23:59:00","AUTO ***5370","270.62"
"1302","1039","2023-10-31 23:59:00","AUTO ***2940","239.91"
"1303","1040","2023-10-31 23:59:00","AUTO ***2780","267.88"
"1304","1041","2023-10-31 23:59:00","AUTO ***7720","115.01"
"1305","1042","2023-10-31 23:59:00","AUTO ***1100","116.98"
"1306","1044","2023-10-31 23:59:00","AUTO ***1160","259.86"
"1307","1046","2023-10-31 23:59:00","AUTO ***2640","124.72"
"1308","1048","2023-10-31 23:59:00","AUTO ***5140","122.23"
"1309","1050","2023-10-31 23:59:00","AUTO ***2720","501.92"
"1310","1051","2023-10-31 23:59:00","AUTO ***3370","118.53"
"1311","1052","2023-10-31 23:59:00","AUTO ***0280","373.32"
"1312","1053","2023-10-31 23:59:00","AUTO ***1730","119.41"
"1313","1058","2023-10-31 23:59:00","AUTO ***6820","147.31"
"1314","1060","2023-10-31 23:59:00","AUTO ***7080","129.45"
"1315","1063","2023-10-31 23:59:00","AUTO ***3100","136.04"
"1316","1064","2023-10-31 23:59:00","AUTO ***3260","253.44"
"1317","1065","2023-10-31 23:59:00","AUTO ***9350","146.05"
"1318","1066","2023-10-31 23:59:00","AUTO ***3180","120.52"
"1319","1067","2023-10-31 23:59:00","AUTO ***5660","247.34"
"1320","1068","2023-10-31 23:59:00","AUTO ***6240","115.00"
"1321","1071","2023-10-31 23:59:00","AUTO ***3320","363.60"
"1322","1072","2023-10-31 23:59:00","AUTO ***5190","200.00"
"1323","1073","2023-10-31 23:59:00","AUTO ***7480","266.17"
"1324","1074","2023-10-31 23:59:00","AUTO ***9300","381.37"
"1325","1075","2023-10-31 23:59:00","AUTO ***4890","388.81"
"1326","1076","2023-10-31 23:59:00","AUTO ***4760","123.00"
"1327","1078","2023-10-31 23:59:00","AUTO ***2240","116.10"
"1328","1081","2023-10-31 23:59:00","AUTO ***0650","265.07"
"1329","1082","2023-10-31 23:59:00","AUTO ***5440","858.14"
"1330","1084","2023-10-31 23:59:00","AUTO ***6350","382.27"
"1331","1085","2023-10-31 23:59:00","AUTO ***0740","131.17"
"1332","1087","2023-10-31 23:59:00","AUTO ***6520","244.69"
"1333","1088","2023-10-31 23:59:00","AUTO ***3810","118.12"
"1334","1089","2023-10-31 23:59:00","AUTO ***2910","132.21"
"1335","1090","2023-10-31 23:59:00","AUTO ***7540","141.19"
"1336","1091","2023-10-31 23:59:00","AUTO ***7880","379.35"
"1337","1092","2023-10-31 23:59:00","AUTO ***7670","123.99"
"1338","1093","2023-10-31 23:59:00","AUTO ***0750","133.85"
"1339","1096","2023-10-31 23:59:00","AUTO ***4590","135.27"
"1340","1098","2023-10-31 23:59:00","AUTO ***1120","371.39"
"1341","1103","2023-10-31 23:59:00","AUTO ***7090","154.19"
"1342","1104","2023-10-31 23:59:00","AUTO ***4290","122.08"
"1343","1105","2023-10-31 23:59:00","AUTO ***7370","129.19"
"1344","1106","2023-10-31 23:59:00","AUTO ***3670","124.91"
"1345","1107","2023-10-31 23:59:00","AUTO ***1300","125.52"
"1346","1108","2023-10-31 23:59:00","AUTO ***7550","264.50"
"1347","1109","2023-10-31 23:59:00","AUTO ***2910","276.73"
"1348","1110","2023-10-31 23:59:00","AUTO ***8310","248.50"
"1349","1114","2023-10-31 23:59:00","AUTO ***9090","123.18"
"1350","1116","2023-10-31 23:59:00","AUTO ***6770","142.75"
"1351","1117","2023-10-31 23:59:00","AUTO ***4720","252.10"
"1352","1118","2023-10-31 23:59:00","AUTO ***0030","141.02"
"1353","1119","2023-10-31 23:59:00","AUTO ***0260","380.06"
"1354","1121","2023-10-31 23:59:00","AUTO ***2750","264.53"
"1355","1123","2023-10-31 23:59:00","AUTO ***2150","234.35"
"1356","1124","2023-10-31 23:59:00","AUTO ***4840","255.05"
"1357","1125","2023-10-31 23:59:00","AUTO ***7540","127.32"
"1358","1127","2023-10-31 23:59:00","AUTO ***7740","132.06"
"1359","1132","2023-10-31 23:59:00","AUTO ***3600","381.27"
"1360","1137","2023-10-31 23:59:00","AUTO ***2850","262.01"
"1361","1140","2023-10-31 23:59:00","AUTO ***9740","267.02"
"1362","1142","2023-10-31 23:59:00","AUTO ***7670","388.08"
"1363","1144","2023-10-31 23:59:00","AUTO ***5480","369.68"
"1364","1145","2023-10-31 23:59:00","AUTO ***7520","381.05"
"1365","1146","2023-10-31 23:59:00","AUTO ***1990","114.38"
"1366","1148","2023-10-31 23:59:00","AUTO ***9190","120.25"
"1367","1150","2023-10-31 23:59:00","AUTO ***7780","378.53"
"1368","1152","2023-10-31 23:59:00","AUTO ***2230","139.05"
"1369","1153","2023-10-31 23:59:00","AUTO ***6790","121.00"
"1370","1154","2023-10-31 23:59:00","AUTO ***2940","115.25"
"1371","1158","2023-10-31 23:59:00","AUTO ***4840","124.80"
"1372","1159","2023-10-31 23:59:00","AUTO ***8480","127.95"
"1373","1160","2023-10-31 23:59:00","AUTO ***5910","321.84"
"1374","1161","2023-10-31 23:59:00","AUTO ***2010","117.33"
"1375","1164","2023-10-31 23:59:00","AUTO ***4450","117.50"
"1376","1165","2023-10-31 23:59:00","AUTO ***3880","611.10"
"1377","1166","2023-10-31 23:59:00","AUTO ***6590","125.88"
"1378","1167","2023-10-31 23:59:00","AUTO ***9370","250.01"
"1379","1168","2023-10-31 23:59:00","AUTO ***4420","126.88"
"1380","1169","2023-10-31 23:59:00","AUTO ***8750","506.80"
"1381","1170","2023-10-31 23:59:00","AUTO ***9420","250.76"
"1382","1171","2023-10-31 23:59:00","AUTO ***7810","116.87"
"1383","1172","2023-10-31 23:59:00","AUTO ***5340","380.84"
"1384","1173","2023-10-31 23:59:00","AUTO ***4780","511.06"
"1385","1179","2023-10-31 23:59:00","AUTO ***3930","512.34"
"1386","1180","2023-10-31 23:59:00","AUTO ***2420","129.39"
"1387","1181","2023-10-31 23:59:00","AUTO ***6400","254.17"
"1388","1182","2023-10-31 23:59:00","AUTO ***4130","268.39"
"1389","1186","2023-10-31 23:59:00","AUTO ***4950","246.56"
"1390","1187","2023-10-31 23:59:00","AUTO ***8640","117.27"
"1391","1188","2023-10-31 23:59:00","AUTO ***9750","125.41"
"1392","1189","2023-10-31 23:59:00","AUTO ***3800","252.90"
"1393","1190","2023-10-31 23:59:00","AUTO ***4360","72.56"
"1394","1192","2023-10-31 23:59:00","AUTO ***8860","129.96"
"1395","1197","2023-10-31 23:59:00","AUTO ***0890","64.38"
"1396","1205","2023-10-31 23:59:00","AUTO ***1220","239.75"
"1397","1207","2023-10-31 23:59:00","AUTO ***5770","120.36"
"1398","1211","2023-10-31 23:59:00","AUTO ***9860","243.98"
"1399","1212","2023-10-31 23:59:00","AUTO ***9640","121.41"
"1400","1214","2023-10-31 23:59:00","AUTO ***8170","534.24"
"1401","1216","2023-10-31 23:59:00","AUTO ***3690","129.47"
"1402","1217","2023-10-31 23:59:00","AUTO ***8720","125.92"
"1403","1218","2023-10-31 23:59:00","AUTO ***9790","127.50"
"1404","1219","2023-10-31 23:59:00","AUTO ***4790","124.96"
"1405","1222","2023-10-31 23:59:00","AUTO ***2590","149.72"
"1406","1223","2023-10-31 23:59:00","AUTO ***3660","395.17"
"1407","1226","2023-10-31 23:59:00","AUTO ***1270","271.38"
"1408","1229","2023-10-31 23:59:00","AUTO ***0070","763.52"
"1409","1230","2023-10-31 23:59:00","AUTO ***4320","171.79"
"1410","1233","2023-10-31 23:59:00","AUTO ***2310","119.36"
"1411","1235","2023-10-31 23:59:00","AUTO ***2710","496.38"
"1412","1236","2023-10-31 23:59:00","AUTO ***1260","505.12"
"1413","1238","2023-10-31 23:59:00","AUTO ***6760","253.37"
"1414","1239","2023-10-31 23:59:00","AUTO ***4770","139.78"
"1415","1243","2023-10-31 23:59:00","AUTO ***0510","137.57"
"1416","1246","2023-10-31 23:59:00","AUTO ***6470","148.83"
"1417","1247","2023-10-31 23:59:00","AUTO ***6710","251.18"
"1418","1250","2023-10-31 23:59:00","AUTO ***4680","273.96"
"1419","1254","2023-10-31 23:59:00","AUTO ***1250","163.60"
"1420","1255","2023-10-31 23:59:00","AUTO ***5700","149.29"
"1421","1256","2023-10-31 23:59:00","AUTO ***7080","118.67"
"1422","1257","2023-10-31 23:59:00","AUTO ***9880","261.73"
"1423","1260","2023-10-31 23:59:00","AUTO ***8820","180.63"
"1424","1261","2023-10-31 23:59:00","AUTO ***2060","468.49"
"1425","1265","2023-10-31 23:59:00","AUTO ***8100","516.67"
"1426","1266","2023-10-31 23:59:00","AUTO ***3010","243.44"
"1427","1269","2023-10-31 23:59:00","AUTO ***5300","119.94"
"1428","1272","2023-10-31 23:59:00","AUTO ***4560","126.08"
"1429","1274","2023-10-31 23:59:00","AUTO ***7930","118.03"
"1430","1276","2023-10-31 23:59:00","AUTO ***1880","381.72"
"1431","1277","2023-10-31 23:59:00","AUTO ***4430","366.30"
"1432","1279","2023-10-31 23:59:00","AUTO ***9780","392.67"
"1433","1280","2023-10-31 23:59:00","AUTO ***1040","156.10"
"1434","1281","2023-10-31 23:59:00","AUTO ***8140","622.03"
"1435","1282","2023-10-31 23:59:00","AUTO ***1370","122.84"
"1436","1283","2023-10-31 23:59:00","AUTO ***2190","116.83"
"1437","1294","2023-10-31 23:59:00","AUTO ***6140","235.34"
"1438","1297","2023-10-31 23:59:00","AUTO ***3230","265.06"
"1439","1299","2023-10-31 23:59:00","AUTO ***6180","125.63"
"1440","1301","2023-10-31 23:59:00","AUTO ***6180","264.33"
"1441","1303","2023-10-31 23:59:00","AUTO ***1810","130.81"
"1442","1304","2023-10-31 23:59:00","AUTO ***9440","275.51"
"1443","1305","2023-10-31 23:59:00","AUTO ***2850","119.40"
"1444","1306","2023-10-31 23:59:00","AUTO ***7440","125.89"
"1445","1308","2023-10-31 23:59:00","AUTO ***5690","249.79"
"1446","1309","2023-10-31 23:59:00","AUTO ***3650","356.17"
"1447","1310","2023-10-31 23:59:00","AUTO ***6910","117.40"
"1448","1311","2023-10-31 23:59:00","AUTO ***9430","122.55"
"1449","1312","2023-10-31 23:59:00","AUTO ***2250","393.36"
"1450","1314","2023-10-31 23:59:00","AUTO ***4610","138.15"
"1451","1315","2023-10-31 23:59:00","AUTO ***8810","121.96"
"1452","1316","2023-10-31 23:59:00","AUTO ***4000","125.94"
